6,deadly,838359,16134
6,father,17629,10120
6,things,15518,10244
6,hebrew,2937,9233
6,convoy,7366675,23094
6,denied,88873,9853
6,israel,54429,27563
6,hebrew,21993,13442
6,except,165272,16840
6,attire,828666,21029
6,elders,515767,14272
6,fought,297157,14009
6,letter,322545,10936
6,master,76452,9300
6,people,17222,8251
6,tokens,1429105,10922
6,Svrk6s,7204598,21398
6,N81DWR,6481951,50656
6,k4bFmC,8320767,27155
6,Hc0YnR,6468045,22371
6,pnYpsk,9669790,39454
6,9sedgy,7762493,35432
6,MMYp2H,6921307,26843
6,vF07j5,9307516,41003
6,DeQBum,6358403,22770
6,txZSwS,22192479,27765
6,Oenj4Z,6563981,22680
6,jmQrEs,6984637,23821
6,s5q2TB,17212837,56214
6,NVPDr7,6036489,17832
6,dtt3gf,13867334,24854
6,36qaqt,6434448,19708
6,zKCc1p,6100198,18658
6,s0uaXI,15602065,18899
6,iqRoFW,15653927,21490
6,qvIDIT,5741135,13502
7,destroy,34830,7073
7,project,1044,6298
7,rebuked,139767,7392
7,empires,6811255,9324
7,showing,6094964,10152
7,trouble,258638,24277
7,husband,60007,8166
7,fashion,387009,12248
7,purpose,3505,19761
7,manners,2063494,8172
7,parable,334173,7090
7,answerd,12839848,14155
7,natural,186824,7694
7,returnd,9483835,30658
7,because,18213,13260
7,present,41397,9838
7,against,39211,10422
7,through,6768,82112
7,offered,55359,28766
7,prophet,42240,11308
7,another,70575,32594
7,levites,532028,17693
7,soldier,125660,12532
7,prevent,288579,13029
7,changes,985391,8078
7,kingdom,36322,9687
7,whether,46721,16862
7,himself,41589,12909
7,comrade,888718,10406
7,deliver,39183,7534
7,because,7613,6306
7,putting,54438,6233
7,company,33412,5779
7,hundred,25536,5344
7,stopped,101333,5668
7,present,11850,11099
7,replied,5678234,12213
7,messala,8006297,13501
7,strange,64326,18463
7,servant,70930,10646
7,expense,716336,18723
7,meaning,4710,8493
7,without,18375,6589
7,plaster,263865,6756
7,deliver,107896,12774
7,subject,40393,24868
7,against,48806,6554
7,outward,866357,6429
7,fearful,498347,6026
7,remnant,395723,5919
7,princes,26710,5652
7,opinion,26777,5098
7,austria,7684490,12110
7,support,220758,8205
7,manners,1812038,7783
7,reigned,332744,72440
7,kinsmen,554079,14493
7,iceland,5934475,26751
7,demands,5066551,9796
7,nations,71048,7724
7,heareth,1048206,7039
7,quarrel,22907,5434
7,violent,13556,4619
7,sincere,72734,5014
7,between,4017,4458
7,learned,31945,4402
7,residue,3182182,7081
7,thither,116100,5469
7,counsel,61991,4918
7,receive,19794,4486
7,country,638,3979
7,raising,128453,4769
7,lifting,38768,4510
7,deliver,36501,4493
7,further,460846,5267
7,command,7182,4425
7,enlarge,72820,4552
7,priests,98218,4879
7,informd,10082554,9884
7,instant,3340804,8069
7,phvh0tI,8138575,23239
7,jeUhVRX,7566999,21602
7,WTi627m,6680976,17439
7,8WcInh0,6335959,18536
7,4LDEJNi,6265679,17650
7,gFsVB9h,9077790,12939
7,qCGV3b4,6279772,12368
7,75xFvop,6277031,12693
7,UkzuAyz,6086230,28558
7,eehCGGd,24580823,15402
7,PIksSgu,11136366,24593
7,M9oDmMD,10859012,21368
7,slYFNUj,20743892,27606
7,BDGLn4F,5701622,13381
7,bU7BawB,7930979,13070
7,PWkj1n2,5641566,11293
7,pSHBJFX,7817667,12955
7,k8hRYAw,6801148,12259
7,yLb7XDU,9102620,12810
7,dpynOUZ,14869964,24365
8,prepared,3065,10539
8,together,15355,8781
8,polonius,9586735,19518
8,vexation,2741239,16408
8,gathered,9465,11120
8,together,16025,10561
8,thinking,356060,13119
8,finished,14959,10293
8,queerest,4773612,20964
8,delicacy,7771912,32413
8,gossamer,4915779,14244
8,children,11209,5795
8,appetite,2860554,8984
8,thirteen,87540,5826
8,publicly,870372,7829
8,rosalind,8844521,14719
8,rosalind,8411812,12066
8,precious,170551,7343
8,children,11202,4986
8,defiance,5591339,7908
8,tomorrow,164115,5807
8,children,10780,4757
8,jealousy,286918,6827
8,thoughts,1001527,5895
8,benjamin,81616,5270
8,memorial,45683,5142
8,anything,1683874,5880
8,pointing,96770,5356
8,brethren,20448,4698
8,margaret,6383813,8093
8,canstick,6227848,45378
8,servants,81722,10095
8,swinging,8294564,78475
8,revolted,71280,6128
8,contents,3681,3688
8,business,116424,4306
8,laughing,38460,3456
8,rewarded,272287,4034
8,pleasant,9226,3174
8,begotten,60270,3205
8,diligent,1132,2927
8,intimacy,7621862,22633
8,tashtego,8879437,9433
8,rosamond,6792696,10330
8,montague,6751234,8438
8,chopping,3694764,24315
8,altering,7657742,5948
8,rosamond,6402249,5857
8,levelled,4862756,7026
8,judgment,16205,2888
8,secretly,65479,2730
8,betrayed,1448025,4286
8,children,11071,2542
8,slippers,6970825,9786
8,nobility,3111838,5767
8,idolatry,139323,3237
8,regarded,3828,2394
8,counsels,166508,2854
8,religion,25603,2426
8,treasure,227512,3333
8,sweeping,5483330,8007
8,entirely,2997160,4836
8,occupied,3253691,5704
8,occurred,6415094,11793
8,bringeth,34411,2852
8,pleasure,6894,2490
8,justices,294266,6507
8,terrible,150628,3156
8,jonathan,401260,2912
8,response,6093489,7573
8,supports,7146736,22776
8,blessing,7394,3244
8,deceived,20388,2936
8,thinkest,128335,3329
8,mediator,667639,4312
8,newdated,14357310,27729
8,conceits,2602755,27324
8,iniquity,35514,4397
8,saidclam,6752717,9050
8,armourer,19144497,33785
8,5urLv6iw,6443523,9186
8,xCud99ut,6511572,8542
8,m3vj2ZgT,10101778,10332
8,1fORYrpe,7383447,46416
8,hNOkuOzh,18590989,134350
8,TbRoGbss,6793516,21740
8,JelTwc5j,5947694,4510
8,AkTbJWRJ,5752988,3520
8,m2v3gnVR,9930792,4017
8,FHefQn0k,5865877,4606
8,QybpNaNe,5966644,4205
8,xtvOVYrF,6060394,4695
8,37dEjsM0,6634651,5786
8,wGMGYJCD,10327884,7111
8,qd1dlGUr,6301898,6666
8,5AuFlMt5,6120353,4878
8,sIRjn5Fv,16590045,6486
8,ySCM2x7O,9938855,7075
8,F5eV92dF,6696499,5925
8,ykzdsQYe,9298308,6135
9,committed,100335,2439
9,commanded,9849,7470
9,posthumus,5652684,4774
9,purposing,2369920,3824
9,antiochus,3845645,2877
9,provision,18648,1761
9,according,5970,1458
9,coatcuffs,5664185,4987
9,agatering,12751318,4874
9,struggles,6775862,4508
9,therefore,35724,1816
9,sometimes,35536,1566
9,companion,10626,1384
9,maintaind,6568673,3755
9,revenging,1296409,2969
9,therefore,35001,1660
9,wonderful,78304,1907
9,according,6073,1502
9,whirlwind,1042575,2253
9,therefore,34300,1612
9,boatcanst,3870878,4165
9,snatching,5578380,3566
9,substance,10423,1513
9,trademark,8038404,4160
9,machabeus,2616726,3048
9,misprized,5692805,4700
9,cleopatra,1465906,3313
9,commotion,2193098,4850
9,presented,41180,1807
9,according,5770,1445
9,engenders,20104793,6038
9,doubtless,4238741,4170
9,redundant,5962020,4063
9,adjusting,7923277,4176
9,blessings,24251,1676
9,wayeither,3366163,3366
9,integrity,367447,2502
9,religious,3090,1393
9,according,5301,1201
9,centuries,2110,1213
9,cymbeline,5195470,3842
9,lodgegate,6433966,3287
9,inclusive,7383356,3611
9,important,5881797,5178
9,restraind,10816780,4917
9,maddening,4369535,3875
9,captivity,389401,2803
9,sprouting,8698361,7363
9,benignity,3233824,4782
9,parsonage,4126342,5255
9,yesterday,79820,2171
9,daughters,25914,1611
9,functions,381841,2213
9,preacheth,1679096,3481
9,amputated,9166790,5312
9,exceeding,42550,1995
9,miserable,636533,3117
9,lightsome,2226359,3792
9,definable,7156849,7338
9,glendower,5793712,21822
9,strangers,142307,2232
9,macedonia,1551492,5688
9,corrupted,18569,11179
9,nephussim,2279763,2319
9,liability,4374179,3752
9,contemned,190472,1901
9,salvation,255975,1635
9,wondering,64697,1508
9,inhabited,514546,1611
9,enobarbus,14970245,3017
9,ornaments,422324,1689
9,certainly,91463,1552
9,exhausted,9321815,2930
9,generally,2642,1500
9,continual,231745,1546
9,therefore,35574,1637
9,certainly,95960,1508
9,everybody,4838187,3188
9,knowledge,7271,1950
9,vestments,222606,2134
9,NZCyr6Kz5,6682618,5279
9,D9zO6txlJ,6485052,8304
9,syTcaBhMI,16160004,5516
9,mxGKHXopw,9894602,4681
9,61M98f4T1,5767627,3673
9,4YpM0F6bh,6021403,3213
9,uED8uzm4X,10173001,4348
9,c7xJdgmNW,10021630,7088
9,WzSUyfen0,6397449,3845
9,L6n6UZyo5,6121984,4039
9,9ALaRyzA9,5907106,4198
9,P1ccFi8Wi,5907931,3982
9,FWLDRZZjH,5787555,3233
9,6Qk9AEyzz,5930226,3217
9,WO3QTkdf8,5761003,3092
9,1UYecUDf8,6070795,7832
9,cmOyyMH9H,9028488,4409
9,ckNPLCRiq,9210784,3958
9,cY3oFCE4u,8994062,4103
9,7lKgv3Tik,6085847,10478
10,ophimachus,551189,2541
10,sojourners,552535,1794
10,dreariness,6711159,6951
10,tabernacle,297127,1869
10,discerning,4748690,2471
10,rebounding,3050367,2888
10,tabernacle,329954,1827
10,crownpiece,3827391,3996
10,howeverits,11197053,5288
10,themselves,22042,1776
10,miniatures,4535107,7111
10,sacrificed,390723,2958
10,sidepocket,8467594,13795
10,monomaniac,5098619,6648
10,neighbours,548327,5373
10,gloucester,6726953,5420
10,ordinances,370800,2188
10,insistence,8851748,3722
10,impatience,1557622,2204
10,unleavened,45711,1659
10,profitably,3447930,3914
10,reputation,5225637,3591
10,confounded,30717,1611
10,punishable,4712242,3257
10,newsletter,6290623,3427
10,scandalize,2900277,2782
10,overthrown,63279,1509
10,overcometh,2061809,2688
10,adroitness,10371507,7264
10,ceremonies,77681,2183
10,provincial,3966989,3724
10,mightiness,7400792,3362
10,admonishes,3693420,3141
10,abdemelech,4526065,3372
10,particular,23735,1596
10,understand,6194,1315
10,iniquities,63680,1481
10,admiration,2777061,2093
10,compromise,4138492,4047
10,attendants,12002491,6220
10,persecuted,579189,2792
10,gentleness,3767677,3801
10,antipholus,12212473,3149
10,sanctified,12519,1458
10,overthrown,62300,1353
10,confidence,569415,2152
10,vigorously,497287,2109
10,understand,5839,1290
10,revelation,1398979,1613
10,anatomical,8056093,3053
10,motherless,5361378,3195
10,themselves,18790,1569
10,afterwards,57697,1351
10,headstrong,4135219,2204
10,understand,6206,1358
10,holocausts,42780,1262
10,feebleness,2274261,3290
10,perfection,179090,1796
10,resolution,1006651,1835
10,derogation,8089196,2724
10,electronic,5713,1365
10,themselves,18491,8752
10,cadesbarne,389157,1729
10,depression,5175403,9771
10,whaleballs,3723088,2548
10,opposition,1168481,2272
10,confusedly,4355751,3137
10,vocabulary,3008571,2768
10,understand,7062,1449
10,hailstones,1255274,2135
10,resolution,1018138,1957
10,disloyalty,565853,1758
10,engravings,2475606,2063
10,celebrated,271820,1656
10,henceforth,72024,1819
10,concession,4927881,3061
10,sacrificed,310979,1672
10,henceforth,52102,1505
10,astonished,148632,1515
10,appointeth,692400,1530
10,v3GT0GyIbM,6896158,2761
10,fkxe29ilwX,8663895,2695
10,zQ15v2QJXf,5626151,2921
10,a3v4T9Sk5O,17779509,5234
10,lfdDWp42w6,12337297,4427
10,O1YJ79zpr9,5977650,7977
10,32vKtoSeck,5648473,3144
10,cn7qWDGPkN,9338123,5499
10,YkTmqkZ29z,5666307,15939
10,PizGQhjcNv,5517214,2793
10,05Urc2O5Kv,5702206,3385
10,7mIxnppe58,5858539,3779
10,tLmT4yUM38,18488363,3822
10,eLXAyHJBKY,21920247,3547
10,KkzT4vEgnG,5508239,21070
10,uu7jSOWoem,9526515,16626
10,0GTTKAJdyV,5434797,6823
10,WJcBnMn285,5596257,2838
10,dI8o6BqiBa,11988315,6801
10,8o6a2wTRyl,5835620,2973
5,ghost,318011,10649
5,which,484,2154
5,sheep,83313,1960
5,spoke,29373,1724
5,their,26821,1635
5,massa,118950,1685
5,shall,20300,16123
5,shall,17501,1261
5,after,12241,1256
5,ocean,3780548,8023
5,which,409,1550
5,being,7235,1252
5,great,7022,1150
5,midst,5294,1127
5,march,200873,2069
5,odour,674134,2222
5,comes,1553,1418
5,earth,12850,1132
5,about,116587,1723
5,whale,8136,1316
5,often,4872,1350
5,there,334,1369
5,shall,21570,1387
5,light,8774,1191
5,large,59859,1847
5,times,58005,1339
5,queen,700553,2119
5,glory,136556,1663
5,there,286,1271
5,cross,115051,1563
5,moved,4670,1144
5,shall,17726,1194
5,build,17953,1110
5,first,759,1029
5,spoke,22532,1183
5,which,169,1055
5,about,112104,1549
5,women,42365,1250
5,realm,2558429,4294
5,fancy,204106,2267
5,bring,5345,1278
5,above,9619,1121
5,tower,79869,1605
5,again,30829,1174
5,words,2076,1030
5,house,51317,2142
5,henry,9375618,6486
5,mercy,62051,1653
5,teach,385003,1819
5,serve,15807,1361
5,eglon,1697284,2730
5,wound,19310,1703
5,death,6104,1230
5,jakeh,1230804,3251
5,their,18235,1162
5,house,42416,1005
5,young,24051,1036
5,first,699,900
5,aloft,7830771,5635
5,feast,54742,1422
5,began,1388,1065
5,forth,5541,966
5,would,6209,1041
5,spoke,20241,992
5,heels,353460,1849
5,tribe,153616,1390
5,earth,11002,1110
5,great,5636,984
5,these,5213,1044
5,south,53897,1086
5,their,17554,1123
5,house,42007,1055
5,shall,16064,1021
5,raise,52937,1070
5,women,36140,1033
5,enemy,548727,1509
5,among,25078,1234
5,began,1554,1264
5,jacob,106656,1573
5,other,751,1204
5,SK2Hb,6362817,5174
5,2sh44,6254811,5425
5,3Gbd6,7041183,5849
5,ULSAU,8126444,13082
5,wX8ay,10896112,6929
5,LfBem,6017511,4882
5,hzki1,24077288,7053
5,pXmjI,8013630,3682
5,nFEyD,16309224,5070
5,TJjPX,5969424,3327
5,cernF,11561143,6924
5,5jIlX,6231152,4917
5,ydHY8,10918977,8456
5,bVsYJ,10087428,8515
5,OtmQw,7462492,6889
5,17npN,6634299,5466
5,dSXkK,12799566,4361
5,7sE9h,6913920,6787
5,yC8I0,9704372,25943
5,KCEz2,6112996,4210
6,mother,10891,1297
6,regard,4286,1077
6,little,26150,1098
6,people,13809,1081
6,behold,6759,1076
6,placed,7896,1020
6,steady,3101363,3299
6,pequod,3407675,4060
6,craved,1474755,2769
6,rather,28233,1418
6,mortar,29931,1172
6,prince,27937,1154
6,people,13410,1100
6,wrongs,1770803,2941
6,heaven,7642,1291
6,feared,73627,1324
6,things,10508,1234
6,seemed,81896,1198
6,ground,8633,1306
6,looked,30234,1086
6,months,159812,1407
6,nicely,5262260,3882
6,before,612,1223
6,armour,1545838,2268
6,things,10192,1304
6,misery,124300,1384
6,mighty,17535,1224
6,horror,26481,1128
6,colder,3940282,3657
6,hearer,389414,3176
6,placed,8535,1263
6,follow,11773,1089
6,throat,743171,1696
6,longer,145419,1546
6,regard,4145,1107
6,nation,23765,1207
6,wraths,3224030,2183
6,hamlet,7682585,2772
6,wounds,914901,1667
6,fought,194271,1453
6,prince,26033,1195
6,unless,72742,1275
6,little,23671,1338
6,places,43807,1135
6,shaken,1422504,1530
6,machir,144897,1460
6,before,586,1118
6,speedy,3609133,11498
6,throat,1023423,6185
6,number,4583,1526
6,though,5424,1286
6,people,23164,2593
6,coming,16345,1475
6,needle,6145216,8182
6,object,267237,2744
6,spirit,10162,1656
6,friend,95064,1841
6,either,98317,1752
6,shadow,103980,1742
6,amalec,109377,1741
6,pitied,889291,2448
6,dinner,2569317,3329
6,saying,12088,1490
6,pharao,33201,30869
6,deadly,697019,2322
6,father,12502,1523
6,things,11975,1407
6,hebrew,1568,1147
6,convoy,6456068,22060
6,denied,75109,1566
6,israel,46204,1294
6,hebrew,1359,1003
6,except,108449,1268
6,attire,560300,1901
6,elders,415073,1558
6,fought,207532,1527
6,letter,197294,1400
6,master,58431,1175
6,people,12412,1050
6,tokens,1272157,1676
6,Svrk6s,5945660,4104
6,N81DWR,5517869,2609
6,k4bFmC,7146171,4298
6,Hc0YnR,6163238,4471
6,pnYpsk,8682463,77110
6,9sedgy,6453249,21797
6,MMYp2H,6050412,4735
6,vF07j5,7673921,5312
6,DeQBum,5740586,3796
6,txZSwS,19381242,4279
6,Oenj4Z,6087753,3362
6,jmQrEs,6521234,3195
6,s5q2TB,16319503,5753
6,NVPDr7,5990274,3640
6,dtt3gf,12105680,4914
6,36qaqt,5854568,3375
6,zKCc1p,5561101,3210
6,s0uaXI,14502191,3809
6,iqRoFW,14937987,4056
6,qvIDIT,6111202,4123
7,destroy,35119,1446
7,project,116,2797
7,rebuked,173034,1804
7,empires,7451950,4589
7,showing,7936543,4228
7,trouble,243343,2134
7,husband,21968,1501
7,fashion,254847,1930
7,purpose,2411,1516
7,manners,2400516,3191
7,parable,428662,1804
7,answerd,13992962,5650
7,natural,193072,1843
7,returnd,9537857,2781
7,because,6642,1137
7,present,10935,990
7,against,24477,933
7,through,2904,920
7,offered,22843,895
7,prophet,20990,989
7,another,32365,901
7,levites,289508,1267
7,soldier,97519,1267
7,prevent,238882,1292
7,changes,856160,1302
7,kingdom,18745,1072
7,whether,38710,1075
7,himself,14683,996
7,comrade,558743,1261
7,deliver,35349,1103
7,because,6236,931
7,putting,51404,1088
7,company,31523,1009
7,hundred,23711,972
7,stopped,98106,1058
7,present,10557,949
7,replied,5578451,3787
7,messala,7456790,3190
7,strange,57418,1247
7,servant,34915,1254
7,expense,488168,1439
7,meaning,1684,1067
7,without,16224,1061
7,plaster,226515,1237
7,deliver,35569,1045
7,subject,14896,1004
7,against,24362,966
7,outward,790918,1338
7,fearful,494356,1520
7,remnant,462132,1383
7,princes,24260,1180
7,opinion,23564,995
7,austria,6922706,2370
7,support,200688,1362
7,manners,1754558,1701
7,reigned,138959,1425
7,kinsmen,280782,1438
7,iceland,5401727,3261
7,demands,5070551,3197
7,nations,90550,1389
7,heareth,1084914,1678
7,quarrel,19729,1172
7,violent,13148,1086
7,sincere,71393,1081
7,between,3895,966
7,learned,31074,969
7,residue,3057040,2680
7,thither,133630,1492
7,counsel,68979,1339
7,receive,22007,1158
7,country,547,991
7,raising,143463,1264
7,lifting,43072,1255
7,deliver,40341,1208
7,further,637477,1653
7,command,7881,1147
7,enlarge,81225,1189
7,priests,109861,1409
7,informd,11400454,4236
7,instant,4144771,3659
7,phvh0tI,8750457,3939
7,jeUhVRX,8204505,4262
7,WTi627m,5695460,3011
7,8WcInh0,7926886,7978
7,4LDEJNi,12664086,7940
7,gFsVB9h,9035840,5090
7,qCGV3b4,6002132,4866
7,75xFvop,5927126,3269
7,UkzuAyz,5758092,3205
7,eehCGGd,23599498,4005
7,PIksSgu,5349236,2934
7,M9oDmMD,5600165,3019
7,slYFNUj,14060322,3547
7,BDGLn4F,5499639,3263
7,bU7BawB,8081650,4445
7,PWkj1n2,5459414,3453
7,pSHBJFX,7713336,3475
7,k8hRYAw,6919724,4064
7,yLb7XDU,8862937,3853
7,dpynOUZ,11770881,3793
8,prepared,1636,23042
8,together,13138,2960
8,polonius,5971768,5121
8,vexation,1725265,3881
8,gathered,7447,1632
8,together,14707,1590
8,thinking,292763,1998
8,finished,11079,1655
8,queerest,2768499,3860
8,delicacy,5717953,46107
8,gossamer,4873136,33344
8,children,11863,9950
8,appetite,3184475,19698
8,thirteen,94721,11340
8,publicly,813601,6638
8,rosalind,9322387,8602
8,rosalind,10686856,17867
8,precious,183702,4468
8,children,11541,2018
8,defiance,6513679,7993
8,tomorrow,190809,2675
8,children,10770,2055
8,jealousy,230456,42852
8,thoughts,1190955,3822
8,benjamin,119468,3122
8,memorial,58472,2846
8,anything,2509407,30189
8,pointing,185867,8687
8,brethren,32650,3791
8,margaret,9219104,11103
8,canstick,7071587,8837
8,servants,61932,3228
8,swinging,6720836,10361
8,revolted,63047,2402
8,contents,2889,2020
8,business,102418,2851
8,laughing,34332,2165
8,rewarded,293655,2730
8,pleasant,7878,2072
8,begotten,53591,2145
8,diligent,907,1818
8,intimacy,7267795,7372
8,tashtego,7952171,5381
8,rosamond,6648784,5384
8,montague,7029130,5456
8,chopping,5279377,45382
8,altering,9850125,12173
8,rosamond,7587964,12853
8,levelled,4596010,3369
8,judgment,17018,1204
8,secretly,68454,1116
8,betrayed,1357382,1909
8,children,11333,1172
8,slippers,7465245,4871
8,nobility,2986591,3013
8,idolatry,125663,1647
8,regarded,3846,993
8,counsels,171401,1319
8,religion,26465,962
8,treasure,356166,1434
8,sweeping,5652005,4146
8,entirely,4482421,2446
8,occupied,4052203,2914
8,occurred,6958919,3026
8,bringeth,36558,1207
8,pleasure,7143,1076
8,justices,289401,1343
8,terrible,160698,1214
8,jonathan,423294,1216
8,response,5474316,2397
8,supports,5904323,3742
8,blessing,7169,1234
8,deceived,26606,1178
8,thinkest,123845,18176
8,mediator,610205,2206
8,newdated,11887184,26941
8,conceits,1824166,9339
8,iniquity,24642,1299
8,saidclam,6218676,3991
8,armourer,11238261,3672
8,5urLv6iw,5724050,3167
8,xCud99ut,6351291,3931
8,m3vj2ZgT,10184093,4384
8,1fORYrpe,6728874,3480
8,hNOkuOzh,18301549,7129
8,TbRoGbss,6867448,8061
8,JelTwc5j,6355309,3769
8,AkTbJWRJ,5943782,3078
8,m2v3gnVR,10052135,3456
8,FHefQn0k,5927997,3504
8,QybpNaNe,6075019,2813
8,xtvOVYrF,5986440,3179
8,37dEjsM0,6307693,3456
8,wGMGYJCD,9717241,4430
8,qd1dlGUr,6145683,3515
8,5AuFlMt5,6256687,3473
8,sIRjn5Fv,17137188,9014
8,ySCM2x7O,14736218,6388
8,F5eV92dF,6398429,4054
8,ykzdsQYe,9456507,3600
9,committed,97887,8537
9,commanded,9432,1246
9,posthumus,5706785,2755
9,purposing,2423029,2571
9,antiochus,3953662,2620
9,provision,17992,1351
9,according,5668,922
9,coatcuffs,5927759,3289
9,agatering,14136026,4788
9,struggles,7877163,2967
9,therefore,38223,1366
9,sometimes,37511,1162
9,companion,11151,1022
9,maintaind,7186479,3490
9,revenging,1343956,2540
9,therefore,44549,1445
9,wonderful,71746,1307
9,according,6579,1170
9,whirlwind,1146760,1466
9,therefore,42894,1464
9,boatcanst,4413964,3607
9,snatching,5957110,3375
9,substance,17912,2108
9,trademark,7366283,2706
9,machabeus,2690062,2772
9,misprized,5362154,2424
9,cleopatra,1318014,2281
9,commotion,1804059,1846
9,presented,34998,1050
9,according,4990,1059
9,engenders,17167960,3010
9,doubtless,4708630,2909
9,redundant,6610946,2946
9,adjusting,10046796,4966
9,blessings,28046,1504
9,wayeither,3570250,3047
9,integrity,390851,1588
9,religious,3350,1150
9,according,5798,839
9,centuries,2172,916
9,cymbeline,5069058,2308
9,lodgegate,6630169,2411
9,inclusive,7036887,2427
9,important,5453791,2298
9,restraind,9054364,2342
9,maddening,3943729,2678
9,captivity,364313,1610
9,sprouting,7203388,2217
9,benignity,3090948,2577
9,parsonage,3828452,2342
9,yesterday,74904,1236
9,daughters,23878,983
9,functions,344096,1096
9,preacheth,1281171,1384
9,amputated,7615533,3663
9,exceeding,35465,1158
9,miserable,534286,1718
9,lightsome,1762183,1713
9,definable,7028152,4647
9,glendower,7261735,6203
9,strangers,85572,1719
9,macedonia,2012769,3191
9,corrupted,26648,1604
9,nephussim,3166359,3448
9,liability,5992759,6788
9,contemned,272186,2762
9,salvation,313398,1801
9,wondering,95175,1638
9,inhabited,727632,1846
9,enobarbus,17730717,8122
9,ornaments,556333,3078
9,certainly,120651,1612
9,exhausted,10849483,5283
9,generally,2954,1145
9,continual,231240,1803
9,therefore,38881,1210
9,certainly,105949,1289
9,everybody,5477818,4537
9,knowledge,5473,1060
9,vestments,163142,1461
9,NZCyr6Kz5,5321051,2752
9,D9zO6txlJ,5591142,2337
9,syTcaBhMI,16928675,4687
9,mxGKHXopw,10310087,3590
9,61M98f4T1,6273304,4136
9,4YpM0F6bh,6110358,2593
9,uED8uzm4X,9603304,2530
9,c7xJdgmNW,8496424,2697
9,WzSUyfen0,5427310,2705
9,L6n6UZyo5,5407051,2224
9,9ALaRyzA9,5755978,2719
9,P1ccFi8Wi,5391467,2262
